train,age,educ,black,hisp,married,earn96,unem96,earn98,unem98
1.00,25.00,14.00,0.00,0.00,0.00,3.58,0.00,14.11,0.00
1.00,30.00,12.00,0.00,0.00,1.00,6.45,0.00,19.58,0.00
0.00,22.00,13.00,0.00,0.00,0.00,12.53,0.00,24.34,0.00
0.00,23.00,16.00,0.00,0.00,1.00,28.29,0.00,17.15,0.00
0.00,19.00,13.00,0.00,0.00,0.00,30.44,0.00,12.72,0.00
0.00,21.00,14.00,0.00,0.00,1.00,22.82,0.00,18.16,0.00
1.00,29.00,17.00,0.00,0.00,1.00,14.32,0.00,21.89,0.00
0.00,27.00,16.00,0.00,0.00,1.00,23.27,0.00,18.27,0.00
0.00,28.00,15.00,0.00,0.00,1.00,30.44,0.00,11.44,0.00
0.00,26.00,12.00,0.00,0.00,1.00,0.00,1.00,10.49,0.00
1.00,54.00,12.00,0.00,0.00,1.00,0.00,1.00,7.28,0.00
0.00,27.00,15.00,0.00,0.00,1.00,21.48,0.00,10.87,0.00
0.00,26.00,13.00,0.00,0.00,0.00,11.46,0.00,13.57,0.00
0.00,21.00,12.00,0.00,0.00,1.00,15.87,0.00,21.29,0.00
0.00,21.00,13.00,0.00,0.00,1.00,25.49,0.00,12.78,0.00
1.00,22.00,13.00,0.00,0.00,0.00,7.52,0.00,2.79,0.00
1.00,27.00,16.00,0.00,0.00,0.00,0.00,1.00,4.80,0.00
1.00,37.00,15.00,0.00,1.00,1.00,0.36,0.00,20.51,0.00
0.00,33.00,13.00,0.00,0.00,0.00,7.16,0.00,0.00,1.00
0.00,28.00,12.00,0.00,0.00,1.00,8.95,0.00,8.74,0.00
0.00,24.00,12.00,0.00,0.00,0.00,10.74,0.00,3.59,0.00
1.00,22.00,12.00,0.00,0.00,0.00,15.00,0.00,12.15,0.00
0.00,23.00,12.00,0.00,0.00,1.00,17.90,0.00,15.75,0.00
0.00,19.00,12.00,0.00,1.00,1.00,25.06,0.00,19.96,0.00
0.00,27.00,14.00,0.00,0.00,0.00,28.65,0.00,18.50,0.00
0.00,22.00,16.00,0.00,0.00,1.00,32.23,0.00,25.29,0.00
0.00,42.00,12.00,0.00,0.00,1.00,32.23,0.00,10.06,0.00
0.00,20.00,13.00,0.00,0.00,0.00,34.98,0.00,22.92,0.00
1.00,29.00,13.00,0.00,0.00,0.00,0.00,1.00,2.71,0.00
0.00,19.00,12.00,0.00,0.00,1.00,18.62,0.00,15.85,0.00
0.00,26.00,12.00,0.00,0.00,1.00,27.21,0.00,22.34,0.00
0.00,29.00,12.00,0.00,0.00,1.00,11.82,0.00,15.08,0.00
0.00,25.00,12.00,0.00,0.00,0.00,18.26,0.00,12.94,0.00
1.00,21.00,12.00,0.00,0.00,1.00,11.46,0.00,15.66,0.00
1.00,22.00,12.00,0.00,0.00,1.00,19.88,0.00,19.48,0.00
0.00,22.00,12.00,0.00,0.00,1.00,21.48,0.00,17.95,0.00
0.00,18.00,12.00,0.00,0.00,0.00,28.65,0.00,18.80,0.00
0.00,25.00,12.00,0.00,0.00,1.00,32.23,0.00,17.21,0.00
0.00,23.00,12.00,0.00,0.00,1.00,14.32,0.00,15.99,0.00
0.00,21.00,12.00,0.00,0.00,1.00,29.99,0.00,18.67,0.00
1.00,19.00,12.00,0.00,0.00,1.00,11.10,0.00,12.52,0.00
0.00,46.00,12.00,0.00,0.00,1.00,17.01,0.00,11.01,0.00
1.00,24.00,12.00,0.00,0.00,1.00,5.73,0.00,0.00,1.00
1.00,20.00,13.00,0.00,1.00,0.00,0.00,1.00,11.41,0.00
0.00,24.00,17.00,0.00,0.00,1.00,10.74,0.00,16.33,0.00
0.00,23.00,12.00,0.00,0.00,1.00,18.26,0.00,14.78,0.00
0.00,34.00,12.00,0.00,0.00,1.00,18.33,0.00,17.70,0.00
0.00,35.00,12.00,0.00,0.00,1.00,18.63,0.00,9.00,0.00
0.00,23.00,12.00,0.00,0.00,0.00,23.67,0.00,22.28,0.00
0.00,21.00,12.00,0.00,1.00,1.00,17.55,0.00,10.44,0.00
1.00,26.00,12.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,23.00,13.00,0.00,0.00,1.00,17.19,0.00,18.97,0.00
0.00,27.00,12.00,0.00,1.00,1.00,22.56,0.00,10.10,0.00
0.00,50.00,12.00,0.00,1.00,1.00,19.69,0.00,24.29,0.00
1.00,25.00,12.00,0.00,0.00,1.00,5.37,0.00,11.74,0.00
0.00,21.00,13.00,0.00,0.00,1.00,17.19,0.00,5.92,0.00
0.00,19.00,12.00,0.00,0.00,1.00,19.69,0.00,13.74,0.00
0.00,20.00,12.00,0.00,0.00,1.00,20.41,0.00,16.83,0.00
0.00,32.00,12.00,0.00,0.00,1.00,22.92,0.00,16.41,0.00
0.00,24.00,13.00,0.00,0.00,1.00,22.92,0.00,17.51,0.00
0.00,26.00,14.00,0.00,0.00,1.00,26.85,0.00,16.06,0.00
0.00,20.00,12.00,0.00,0.00,1.00,26.85,0.00,8.76,0.00
0.00,24.00,17.00,0.00,0.00,0.00,32.23,0.00,16.10,0.00
0.00,21.00,13.00,0.00,0.00,0.00,32.23,0.00,13.57,0.00
0.00,22.00,12.00,0.00,0.00,0.00,28.65,0.00,8.49,0.00
0.00,47.00,12.00,0.00,0.00,1.00,21.05,0.00,0.00,1.00
0.00,22.00,12.00,0.00,0.00,0.00,31.51,0.00,12.26,0.00
0.00,35.00,12.00,0.00,0.00,1.00,18.62,0.00,14.32,0.00
0.00,49.00,12.00,0.00,0.00,1.00,22.16,0.00,5.42,0.00
1.00,23.00,12.00,0.00,0.00,1.00,21.13,0.00,15.23,0.00
1.00,34.00,17.00,0.00,0.00,0.00,14.32,0.00,21.29,0.00
0.00,21.00,12.00,0.00,0.00,1.00,16.11,0.00,18.10,0.00
1.00,23.00,12.00,0.00,0.00,1.00,10.74,0.00,8.26,0.00
1.00,23.00,12.00,0.00,0.00,1.00,14.32,0.00,17.75,0.00
0.00,32.00,17.00,0.00,0.00,0.00,14.32,0.00,14.62,0.00
0.00,34.00,12.00,0.00,0.00,1.00,23.27,0.00,28.81,0.00
0.00,29.00,12.00,0.00,0.00,1.00,25.06,0.00,17.63,0.00
0.00,28.00,14.00,0.00,0.00,1.00,26.85,0.00,12.33,0.00
0.00,18.00,12.00,0.00,0.00,0.00,28.65,0.00,7.18,0.00
0.00,25.00,13.00,0.00,0.00,1.00,33.48,0.00,16.30,0.00
0.00,24.00,12.00,0.00,0.00,0.00,31.51,0.00,11.76,0.00
1.00,23.00,12.00,0.00,0.00,1.00,20.41,0.00,19.18,0.00
1.00,46.00,12.00,0.00,0.00,1.00,14.32,0.00,16.02,0.00
0.00,41.00,12.00,0.00,0.00,1.00,21.48,0.00,10.20,0.00
0.00,19.00,12.00,0.00,0.00,1.00,28.29,0.00,18.71,0.00
0.00,29.00,12.00,0.00,0.00,1.00,18.08,0.00,16.98,0.00
0.00,22.00,12.00,0.00,0.00,1.00,9.31,0.00,13.92,0.00
0.00,21.00,12.00,0.00,0.00,0.00,19.34,0.00,10.87,0.00
0.00,27.00,12.00,0.00,0.00,1.00,25.06,0.00,7.26,0.00
0.00,37.00,12.00,0.00,0.00,1.00,22.74,0.00,16.30,0.00
0.00,44.00,12.00,0.00,0.00,1.00,14.68,0.00,13.37,0.00
0.00,38.00,16.00,0.00,0.00,1.00,15.75,0.00,11.92,0.00
0.00,34.00,12.00,0.00,0.00,1.00,0.00,1.00,3.67,0.00
0.00,49.00,12.00,0.00,0.00,0.00,0.00,1.00,5.93,0.00
1.00,23.00,12.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,43.00,12.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,28.00,16.00,0.00,0.00,0.00,12.89,0.00,0.49,0.00
0.00,53.00,12.00,0.00,0.00,1.00,19.79,0.00,0.00,1.00
0.00,21.00,12.00,0.00,0.00,1.00,20.41,0.00,3.99,0.00
0.00,21.00,12.00,0.00,0.00,1.00,21.48,0.00,22.37,0.00
0.00,24.00,12.00,0.00,0.00,1.00,22.15,0.00,19.71,0.00
0.00,21.00,12.00,0.00,0.00,0.00,23.27,0.00,2.09,0.00
0.00,23.00,14.00,0.00,0.00,1.00,23.27,0.00,13.55,0.00
0.00,28.00,12.00,0.00,0.00,1.00,25.06,0.00,20.72,0.00
0.00,28.00,12.00,0.00,0.00,1.00,25.06,0.00,6.93,0.00
0.00,25.00,17.00,0.00,0.00,1.00,25.24,0.00,27.46,0.00
0.00,23.00,13.00,0.00,0.00,1.00,26.85,0.00,8.24,0.00
0.00,30.00,12.00,0.00,0.00,1.00,27.27,0.00,13.78,0.00
0.00,23.00,12.00,0.00,0.00,1.00,27.57,0.00,20.31,0.00
0.00,26.00,12.00,0.00,0.00,1.00,28.65,0.00,21.69,0.00
0.00,26.00,12.00,0.00,0.00,1.00,28.65,0.00,10.29,0.00
0.00,22.00,12.00,0.00,0.00,1.00,28.93,0.00,12.91,0.00
0.00,28.00,16.00,0.00,0.00,1.00,30.44,0.00,21.02,0.00
0.00,24.00,16.00,0.00,0.00,1.00,32.23,0.00,24.20,0.00
0.00,45.00,12.00,0.00,0.00,1.00,22.54,0.00,11.69,0.00
0.00,31.00,16.00,0.00,0.00,1.00,19.69,0.00,10.60,0.00
0.00,25.00,14.00,0.00,0.00,1.00,28.65,0.00,19.12,0.00
0.00,22.00,12.00,0.00,0.00,1.00,32.05,0.00,6.19,0.00
0.00,36.00,12.00,0.00,0.00,1.00,27.93,0.00,23.37,0.00
0.00,27.00,12.00,0.00,0.00,1.00,28.65,0.00,19.10,0.00
0.00,33.00,12.00,0.00,0.00,1.00,32.23,0.00,30.53,0.00
0.00,46.00,12.00,0.00,0.00,1.00,23.27,0.00,10.94,0.00
0.00,23.00,14.00,0.00,0.00,1.00,25.06,0.00,5.35,0.00
0.00,25.00,16.00,0.00,0.00,1.00,27.21,0.00,19.20,0.00
0.00,27.00,14.00,0.00,0.00,1.00,33.66,0.00,29.33,0.00
0.00,49.00,16.00,0.00,0.00,1.00,24.71,0.00,17.63,0.00
0.00,22.00,12.00,0.00,0.00,1.00,25.06,0.00,24.12,0.00
0.00,22.00,13.00,0.00,0.00,0.00,25.06,0.00,14.37,0.00
0.00,23.00,17.00,0.00,0.00,0.00,28.65,0.00,10.72,0.00
0.00,26.00,12.00,0.00,0.00,1.00,28.65,0.00,7.62,0.00
0.00,22.00,12.00,0.00,0.00,0.00,32.23,0.00,14.89,0.00
1.00,28.00,12.00,0.00,0.00,1.00,14.32,0.00,17.84,0.00
1.00,20.00,12.00,0.00,0.00,1.00,4.73,0.00,0.00,1.00
0.00,26.00,12.00,0.00,0.00,1.00,22.20,0.00,7.02,0.00
0.00,24.00,12.00,0.00,0.00,1.00,27.93,0.00,23.05,0.00
0.00,22.00,12.00,0.00,0.00,1.00,17.90,0.00,13.84,0.00
0.00,27.00,17.00,0.00,0.00,1.00,21.48,0.00,15.48,0.00
0.00,26.00,12.00,0.00,0.00,1.00,24.35,0.00,15.98,0.00
0.00,19.00,12.00,0.00,0.00,1.00,25.06,0.00,17.19,0.00
0.00,20.00,12.00,0.00,0.00,1.00,17.55,0.00,5.53,0.00
0.00,25.00,12.00,0.00,0.00,1.00,28.41,0.00,14.31,0.00
0.00,29.00,16.00,0.00,0.00,1.00,10.74,0.00,9.21,0.00
1.00,23.00,14.00,0.00,0.00,0.00,24.35,0.00,23.66,0.00
0.00,28.00,12.00,0.00,0.00,1.00,25.06,0.00,19.00,0.00
0.00,30.00,14.00,0.00,0.00,1.00,28.65,0.00,23.23,0.00
0.00,24.00,12.00,0.00,1.00,1.00,32.94,0.00,16.82,0.00
0.00,27.00,12.00,0.00,0.00,1.00,31.67,0.00,16.10,0.00
1.00,42.00,13.00,0.00,0.00,1.00,0.00,1.00,13.63,0.00
0.00,47.00,12.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,26.00,12.00,0.00,0.00,1.00,1.43,0.00,23.39,0.00
1.00,21.00,12.00,0.00,0.00,1.00,6.45,0.00,13.97,0.00
0.00,25.00,16.00,0.00,0.00,0.00,12.08,0.00,8.40,0.00
0.00,23.00,12.00,0.00,0.00,0.00,21.48,0.00,24.37,0.00
0.00,31.00,12.00,0.00,0.00,1.00,25.06,0.00,17.48,0.00
0.00,30.00,12.00,0.00,0.00,1.00,25.06,0.00,12.00,0.00
0.00,28.00,17.00,0.00,0.00,1.00,26.85,0.00,16.52,0.00
0.00,24.00,12.00,0.00,0.00,1.00,26.85,0.00,14.74,0.00
0.00,28.00,12.00,0.00,0.00,1.00,27.21,0.00,19.77,0.00
0.00,23.00,12.00,0.00,0.00,0.00,28.65,0.00,12.75,0.00
0.00,35.00,12.00,0.00,0.00,0.00,30.08,0.00,14.15,0.00
0.00,27.00,14.00,0.00,0.00,1.00,30.44,0.00,14.14,0.00
0.00,23.00,12.00,0.00,0.00,1.00,31.51,0.00,30.81,0.00
0.00,24.00,12.00,0.00,0.00,1.00,32.23,0.00,14.89,0.00
0.00,21.00,14.00,0.00,0.00,1.00,17.56,0.00,19.68,0.00
0.00,20.00,12.00,0.00,0.00,1.00,28.65,0.00,3.99,0.00
1.00,29.00,12.00,0.00,0.00,1.00,14.32,0.00,14.09,0.00
0.00,22.00,12.00,0.00,1.00,1.00,17.22,0.00,20.96,0.00
0.00,24.00,12.00,0.00,0.00,0.00,26.85,0.00,16.48,0.00
0.00,27.00,12.00,0.00,0.00,1.00,29.72,0.00,23.30,0.00
0.00,23.00,12.00,0.00,0.00,1.00,22.20,0.00,25.16,0.00
0.00,23.00,16.00,0.00,0.00,0.00,12.53,0.00,15.88,0.00
0.00,33.00,14.00,0.00,0.00,1.00,28.65,0.00,15.09,0.00
0.00,34.00,12.00,0.00,0.00,1.00,28.65,0.00,19.52,0.00
0.00,44.00,12.00,0.00,0.00,1.00,28.85,0.00,15.70,0.00
0.00,37.00,13.00,0.00,0.00,1.00,17.90,0.00,5.89,0.00
0.00,26.00,16.00,0.00,0.00,1.00,23.27,0.00,16.29,0.00
0.00,23.00,13.00,0.00,0.00,1.00,28.65,0.00,15.74,0.00
0.00,27.00,12.00,0.00,0.00,1.00,28.65,0.00,15.50,0.00
0.00,21.00,12.00,0.00,0.00,1.00,30.44,0.00,5.58,0.00
1.00,24.00,12.00,0.00,0.00,1.00,1.44,0.00,6.94,0.00
0.00,26.00,12.00,0.00,0.00,1.00,21.48,0.00,19.46,0.00
0.00,24.00,13.00,0.00,0.00,1.00,28.65,0.00,20.38,0.00
0.00,50.00,12.00,0.00,0.00,1.00,28.65,0.00,7.51,0.00
0.00,50.00,12.00,0.00,0.00,1.00,28.65,0.00,9.19,0.00
0.00,28.00,13.00,0.00,0.00,1.00,28.65,0.00,14.93,0.00
0.00,22.00,12.00,0.00,0.00,1.00,17.90,0.00,16.50,0.00
0.00,29.00,12.00,0.00,0.00,0.00,28.74,0.00,15.04,0.00
1.00,27.00,17.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
0.00,46.00,12.00,0.00,0.00,1.00,1.47,0.00,0.00,1.00
0.00,21.00,13.00,0.00,0.00,0.00,9.89,0.00,18.96,0.00
0.00,37.00,12.00,0.00,0.00,1.00,17.90,0.00,15.74,0.00
1.00,37.00,12.00,0.00,0.00,1.00,17.90,0.00,1.97,0.00
0.00,22.00,12.00,0.00,0.00,0.00,21.48,0.00,10.90,0.00
0.00,22.00,12.00,0.00,0.00,0.00,23.27,0.00,21.28,0.00
0.00,27.00,12.00,0.00,0.00,1.00,25.06,0.00,12.88,0.00
0.00,49.00,16.00,0.00,0.00,1.00,25.78,0.00,13.35,0.00
0.00,26.00,12.00,0.00,0.00,1.00,26.85,0.00,23.93,0.00
0.00,33.00,14.00,0.00,0.00,1.00,26.85,0.00,14.04,0.00
0.00,28.00,15.00,0.00,0.00,1.00,27.57,0.00,24.31,0.00
0.00,29.00,17.00,0.00,0.00,1.00,28.29,0.00,20.05,0.00
0.00,25.00,14.00,0.00,1.00,1.00,28.65,0.00,2.89,0.00
0.00,32.00,12.00,0.00,0.00,1.00,28.65,0.00,5.88,0.00
0.00,40.00,12.00,0.00,0.00,1.00,28.65,0.00,18.50,0.00
0.00,40.00,12.00,0.00,0.00,1.00,28.65,0.00,20.06,0.00
0.00,27.00,16.00,0.00,0.00,1.00,28.65,0.00,17.19,0.00
0.00,36.00,12.00,0.00,0.00,1.00,25.45,0.00,17.72,0.00
0.00,23.00,12.00,0.00,0.00,1.00,9.67,0.00,24.73,0.00
0.00,22.00,12.00,0.00,0.00,0.00,19.69,0.00,8.52,0.00
0.00,28.00,12.00,0.00,0.00,1.00,26.60,0.00,19.05,0.00
1.00,24.00,12.00,0.00,1.00,1.00,17.90,0.00,28.61,0.00
1.00,26.00,13.00,0.00,0.00,0.00,7.16,0.00,14.01,0.00
0.00,25.00,12.00,0.00,0.00,1.00,24.36,0.00,6.35,0.00
0.00,28.00,14.00,0.00,0.00,0.00,24.35,0.00,20.46,0.00
0.00,24.00,12.00,0.00,0.00,1.00,18.62,0.00,7.05,0.00
0.00,26.00,14.00,0.00,0.00,1.00,14.32,0.00,16.33,0.00
0.00,20.00,15.00,0.00,0.00,1.00,16.11,0.00,14.46,0.00
0.00,23.00,12.00,0.00,0.00,1.00,25.06,0.00,26.43,0.00
0.00,23.00,12.00,0.00,0.00,1.00,0.00,1.00,2.75,0.00
0.00,34.00,12.00,0.00,0.00,1.00,0.00,1.00,0.22,0.00
0.00,24.00,12.00,0.00,1.00,1.00,9.70,0.00,24.90,0.00
1.00,28.00,12.00,0.00,0.00,0.00,10.03,0.00,7.96,0.00
0.00,28.00,12.00,0.00,0.00,1.00,22.20,0.00,10.28,0.00
0.00,21.00,13.00,0.00,0.00,1.00,17.90,0.00,17.60,0.00
0.00,47.00,17.00,0.00,0.00,1.00,20.05,0.00,1.99,0.00
0.00,26.00,12.00,0.00,1.00,1.00,0.00,1.00,12.54,0.00
0.00,28.00,12.00,0.00,0.00,1.00,0.00,1.00,7.87,0.00
1.00,33.00,17.00,0.00,0.00,0.00,0.00,1.00,5.46,0.00
1.00,50.00,16.00,0.00,0.00,0.00,0.00,1.00,2.80,0.00
0.00,26.00,13.00,0.00,0.00,1.00,0.00,1.00,5.17,0.00
0.00,25.00,12.00,0.00,0.00,1.00,17.47,0.00,6.85,0.00
0.00,24.00,12.00,0.00,0.00,1.00,13.25,0.00,15.71,0.00
0.00,24.00,14.00,0.00,0.00,1.00,0.00,1.00,15.25,0.00
1.00,29.00,12.00,0.00,0.00,1.00,0.00,1.00,4.39,0.00
0.00,42.00,16.00,0.00,0.00,1.00,0.00,1.00,13.79,0.00
0.00,28.00,12.00,0.00,0.00,1.00,16.73,0.00,5.66,0.00
1.00,26.00,13.00,0.00,1.00,1.00,11.34,0.00,19.57,0.00
0.00,27.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,26.00,12.00,0.00,0.00,1.00,0.00,1.00,2.76,0.00
1.00,24.00,13.00,0.00,0.00,1.00,3.58,0.00,11.91,0.00
0.00,34.00,16.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
1.00,50.00,12.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,31.00,17.00,0.00,0.00,1.00,0.00,1.00,3.62,0.00
0.00,41.00,13.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
1.00,28.00,12.00,0.00,0.00,1.00,0.00,1.00,4.54,0.00
0.00,53.00,6.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,53.00,7.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00
0.00,47.00,8.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
0.00,55.00,8.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,41.00,8.00,0.00,0.00,1.00,0.00,1.00,7.21,0.00
0.00,45.00,8.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,46.00,9.00,0.00,1.00,1.00,0.00,1.00,8.27,0.00
0.00,48.00,9.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
1.00,46.00,9.00,0.00,1.00,1.00,0.00,1.00,2.92,0.00
0.00,54.00,9.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
1.00,40.00,10.00,0.00,1.00,1.00,0.00,1.00,7.62,0.00
0.00,41.00,11.00,0.00,0.00,1.00,0.00,1.00,12.52,0.00
0.00,52.00,8.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,45.00,9.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,40.00,8.00,0.00,0.00,1.00,0.00,1.00,4.66,0.00
0.00,37.00,10.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,48.00,11.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,36.00,9.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,40.00,7.00,0.00,0.00,1.00,0.00,1.00,7.28,0.00
0.00,40.00,7.00,0.00,0.00,1.00,0.00,1.00,9.24,0.00
1.00,38.00,11.00,0.00,0.00,1.00,0.00,1.00,9.32,0.00
1.00,53.00,7.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
1.00,52.00,7.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
1.00,46.00,6.00,0.00,0.00,1.00,0.00,1.00,3.96,0.00
0.00,40.00,8.00,0.00,0.00,1.00,0.00,1.00,2.85,0.00
0.00,53.00,8.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
1.00,50.00,11.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
1.00,33.00,11.00,0.00,0.00,1.00,0.00,1.00,14.57,0.00
1.00,33.00,11.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,52.00,8.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,50.00,8.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,41.00,8.00,0.00,0.00,1.00,0.00,1.00,5.67,0.00
0.00,53.00,9.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
1.00,48.00,11.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
0.00,31.00,9.00,0.00,0.00,1.00,0.00,1.00,1.94,0.00
1.00,42.00,8.00,0.00,0.00,1.00,0.00,1.00,9.76,0.00
0.00,54.00,10.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,50.00,10.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
1.00,48.00,6.00,0.00,1.00,1.00,0.00,1.00,13.28,0.00
1.00,22.00,9.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,41.00,8.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
1.00,41.00,8.00,0.00,0.00,1.00,0.00,1.00,2.27,0.00
1.00,45.00,9.00,0.00,0.00,1.00,0.63,0.00,0.00,1.00
0.00,46.00,8.00,0.00,0.00,1.00,17.90,0.00,3.86,0.00
0.00,46.00,8.00,0.00,0.00,1.00,17.90,0.00,7.02,0.00
0.00,53.00,8.00,0.00,0.00,1.00,28.65,0.00,11.98,0.00
0.00,53.00,6.00,0.00,0.00,1.00,34.37,0.00,12.86,0.00
1.00,54.00,8.00,0.00,0.00,1.00,1.07,0.00,5.52,0.00
1.00,37.00,9.00,0.00,0.00,0.00,7.09,0.00,2.77,0.00
0.00,38.00,2.00,0.00,0.00,0.00,12.53,0.00,6.58,0.00
0.00,20.00,10.00,0.00,0.00,0.00,7.05,0.00,2.63,0.00
0.00,20.00,11.00,0.00,0.00,1.00,6.45,0.00,10.76,0.00
0.00,42.00,8.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,42.00,8.00,0.00,0.00,1.00,0.00,1.00,14.06,0.00
0.00,55.00,7.00,0.00,0.00,0.00,16.69,0.00,4.28,0.00
0.00,20.00,10.00,0.00,0.00,0.00,17.90,0.00,10.89,0.00
1.00,52.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,19.00,11.00,0.00,0.00,0.00,25.06,0.00,23.07,0.00
0.00,51.00,7.00,0.00,0.00,1.00,17.90,0.00,0.70,0.00
1.00,23.00,11.00,0.00,1.00,0.00,5.37,0.00,10.84,0.00
0.00,20.00,11.00,0.00,0.00,0.00,19.69,0.00,8.16,0.00
1.00,40.00,10.00,0.00,0.00,1.00,9.67,0.00,10.80,0.00
1.00,19.00,11.00,0.00,0.00,0.00,9.31,0.00,11.44,0.00
0.00,23.00,6.00,0.00,0.00,1.00,14.32,0.00,13.56,0.00
0.00,47.00,4.00,0.00,0.00,1.00,17.19,0.00,0.00,1.00
0.00,51.00,7.00,0.00,0.00,1.00,17.90,0.00,1.85,0.00
1.00,19.00,9.00,0.00,0.00,1.00,12.17,0.00,16.12,0.00
0.00,19.00,10.00,0.00,0.00,0.00,8.59,0.00,0.16,0.00
0.00,52.00,8.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,20.00,9.00,0.00,0.00,1.00,17.90,0.00,17.11,0.00
0.00,20.00,8.00,0.00,0.00,0.00,7.17,0.00,0.00,1.00
0.00,25.00,8.00,0.00,0.00,1.00,0.00,1.00,6.98,0.00
0.00,25.00,9.00,0.00,0.00,0.00,26.85,0.00,29.83,0.00
0.00,22.00,11.00,0.00,0.00,1.00,11.64,0.00,7.63,0.00
1.00,55.00,8.00,0.00,0.00,1.00,7.64,0.00,13.75,0.00
1.00,20.00,11.00,0.00,0.00,1.00,10.74,0.00,9.26,0.00
1.00,22.00,11.00,0.00,0.00,1.00,3.58,0.00,20.34,0.00
0.00,45.00,2.00,0.00,1.00,1.00,14.32,0.00,0.00,1.00
1.00,29.00,10.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,41.00,10.00,0.00,1.00,1.00,18.27,0.00,4.82,0.00
0.00,49.00,5.00,0.00,0.00,1.00,16.11,0.00,6.01,0.00
0.00,39.00,8.00,0.00,0.00,1.00,19.69,0.00,19.95,0.00
0.00,22.00,11.00,0.00,0.00,1.00,27.93,0.00,12.54,0.00
0.00,32.00,10.00,0.00,0.00,1.00,32.23,0.00,17.26,0.00
1.00,40.00,11.00,0.00,0.00,1.00,0.00,1.00,13.09,0.00
0.00,26.00,8.00,0.00,0.00,1.00,14.90,0.00,15.66,0.00
1.00,33.00,10.00,0.00,0.00,1.00,5.24,0.00,16.83,0.00
0.00,27.00,8.00,0.00,0.00,1.00,15.40,0.00,13.26,0.00
1.00,25.00,10.00,0.00,1.00,1.00,16.11,0.00,15.45,0.00
0.00,46.00,9.00,0.00,0.00,1.00,28.65,0.00,13.38,0.00
0.00,23.00,9.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
0.00,20.00,10.00,0.00,1.00,1.00,17.90,0.00,25.51,0.00
0.00,49.00,11.00,0.00,0.00,1.00,23.27,0.00,10.77,0.00
0.00,27.00,10.00,0.00,0.00,1.00,23.63,0.00,19.89,0.00
0.00,28.00,8.00,0.00,0.00,1.00,28.65,0.00,19.76,0.00
1.00,34.00,10.00,0.00,0.00,1.00,4.65,0.00,14.34,0.00
0.00,38.00,7.00,0.00,0.00,1.00,10.74,0.00,0.00,1.00
1.00,21.00,11.00,0.00,1.00,1.00,8.23,0.00,20.17,0.00
0.00,27.00,6.00,0.00,0.00,1.00,23.27,0.00,15.34,0.00
0.00,47.00,8.00,0.00,1.00,1.00,14.32,0.00,0.00,1.00
0.00,19.00,10.00,0.00,0.00,1.00,13.96,0.00,19.55,0.00
0.00,44.00,6.00,0.00,0.00,1.00,26.85,0.00,22.20,0.00
0.00,25.00,10.00,0.00,0.00,1.00,17.29,0.00,13.78,0.00
0.00,28.00,8.00,0.00,0.00,1.00,20.76,0.00,15.58,0.00
1.00,29.00,8.00,0.00,0.00,1.00,17.90,0.00,23.09,0.00
